"","procode"
"39740",62290
"39741",62290
"39742",62290
"39743",62290
"39744",62290
"39745",62290
"39746",62290
"39747",62290
"39748",62290
"39749",62290
"39750",62290
"39751",62290
"39752",62290
"39753",62290
"39754",62290
"39755",62290
"39756",62290
"39757",62290
"39758",62290
"39759",62290
"39760",62290
"39761",62290
"39762",62290
"39763",62290
"39764",62290
"39765",62290
"39766",62290
"39767",62290
"39768",62290
"39769",62290
"39770",62290
"39771",62290
"39772",62290
"39773",62290
"39774",62290
"39775",62290
"39776",62290
"39777",62290
"39778",62290
"39779",62290
"39780",62290
"39781",62290
"39782",62290
"39783",62290
"39784",62290
"39785",62290
"39786",62290
"39787",62290
"39788",62290
"39789",62290
"39790",62290
"39791",62290
"39792",62290
"39793",62290
"39794",62290
"39795",62290
"39796",62290
"39797",62290
"39798",62290
"39799",62290
"39800",62290
"39801",62290
"39802",62290
"39803",62290
"39804",62290
"39805",62290
"39806",62290
"39807",62290
"39808",62290
"39809",62290
"39810",62290
"39811",62290
"39812",62290
"39813",62290
"39814",62290
"39815",62290
"39816",62290
"39817",62290
"39818",62290
"39819",62290
"39820",62290
"39821",62290
"39822",62290
"39823",62290
"39824",62290
"39825",62290
"39826",62290
"39827",62290
"39828",62290
"39829",62290
"39830",62290
"39831",62290
"39832",62290
"39833",62290
"39834",62290
"39835",62290
"39836",62290
"39837",62290
"39838",62290
"39839",62290
"39840",62290
"39841",62290
"39842",62290
"39843",62290
"39844",62290
"39845",62290
"39846",62290
"39847",62290
"39848",62290
"39849",62290
"39850",62290
"39851",62290
"39852",62290
"39853",62290
"39854",62290
"39855",62290
"39856",62290
"39857",62290
"39858",62290
"39859",62290
"39860",62290
"39861",62290
"39862",62290
"39863",62290
"39864",62290
"39865",62290
"39866",62290
"39867",62290
"39868",62290
"39869",62290
"39870",62290
"39871",62290
"39872",62290
"39873",62290
"39874",62290
"39875",62290
"39876",62290
"39877",62290
"39878",62290
"39879",62290
"39880",62290
"39881",62290
"39882",62290
"39883",62290
"39884",62290
"39885",62290
"39886",62290
"39887",62290
"39888",62290
"39889",62290
"39890",62290
"39891",62290
"39892",62290
"39893",62290
"39894",62290
"39895",62290
"39896",62290
"39897",62290
"39898",62290
"39899",62290
"39900",62290
"39901",62290
"39902",62290
"39903",62290
"39904",62290
"39905",62290
"39906",62290
"39907",62290
"39908",62290
"39909",62290
"39910",62290
"39911",62290
"39912",62290
"39913",62290
"39914",62290
"39915",62290
"39916",62290
"39917",62290
"39918",62290
"39919",62290
"39920",62290
"39921",62290
"39922",62290
"39923",62290
"39924",62290
"39925",62290
"39926",62290
"39927",62290
"39928",62290
"39929",62290
"39930",62290
"39931",62290
"39932",62290
"39933",62290
"39934",62290
"39935",62290
"39936",62290
"39937",62290
"39938",62290
"39939",62290
"39940",62290
"39941",62290
"39942",62290
"39943",62290
"39944",62290
"39945",62290
"39946",62290
"39947",62290
"39948",62290
"39949",62290
"39950",62290
"39951",62290
"39952",62290
"39953",62290
"39954",62290
"39955",62290
"39956",62290
"39957",62290
"39958",62290
"39959",62290
"39960",62290
"39961",62290
"39962",62290
"39963",62290
"39964",62290
"39965",62290
"39966",62290
"39967",62290
"39968",62290
"39969",62290
"39970",62290
"39971",62290
"39972",62290
"39973",62290
"39974",62290
"39975",62290
"39976",62290
"39977",62290
"39978",62290
"39979",62290
"39980",62290
"39981",62290
"39982",62290
"39983",62290
"39984",62290
"39985",62290
"39986",62290
"39987",62290
"39988",62290
"39989",62290
"39990",62290
"39991",62290
"39992",62290
"39993",62290
"39994",62290
"39995",62290
"39996",62290
"39997",62290
"39998",62290
"39999",62290
"40000",62290
"40001",62290
"40002",62290
"40003",62290
"40004",62290
"40005",62290
"40006",62290
"40007",62290
"40008",62290
"40009",62290
"40010",62290
"40011",62290
"40012",62290
"40013",62290
"40014",62290
"40015",62290
"40016",62290
"40017",62290
"40018",62290
"40019",62290
"40020",62290
"40021",62290
"40022",62290
"40023",62290
"40024",62290
"40025",62290
"40026",62290
"40027",62290
"40028",62290
"40029",62290
"40030",62290
"40031",62290
"40032",62290
"40033",62290
"40034",62290
"40035",62290
"40036",62290
"40037",62290
"40038",62290
"40039",62290
"40040",62290
"40041",62290
"40042",62290
"40043",62290
"40044",62290
"40045",62290
"40046",62290
"40047",62290
"40048",62290
"40049",62290
"40050",62290
"40051",62290
"40052",62290
"40053",62290
"40054",62290
"40055",62290
"40056",62290
"40057",62290
"40058",62290
"40059",62290
"40060",62290
"40061",62290
"40062",62290
"40063",62290
"40064",62290
"40065",62290
"40066",62290
"40067",62290
"40068",62290
"40069",62290
"40070",62290
"40071",62290
"40072",62290
"40073",62290
"40074",62290
"40075",62290
"40076",62290
"40077",62290
"40078",62290
"40079",62290
"40080",62290
"40081",62290
"40082",62290
"40083",62290
"40084",62290
"40085",62290
"40086",62290
"40087",62290
"40088",62290
"40089",62290
"40090",62290
"40091",62290
"40092",62290
"40093",62290
"40094",62290
"40095",62290
"40096",62290
"40097",62290
"40098",62290
"40099",62290
"40100",62290
"40101",62290
"40102",62290
"40103",62290
"40104",62290
"40105",62290
"40106",62290
"40107",62290
"40108",62290
"40109",62290
"40110",62290
"40111",62290
"40112",62290
"40113",62290
"40114",62290
"40115",62290
"40116",62290
"40117",62290
"40118",62290
"40119",62290
"40120",62290
"40121",62290
"40122",62290
"40123",62290
"40124",62290
"40125",62290
"40126",62290
"40127",62290
"40128",62290
"40129",62290
"40130",62290
"40131",62290
"40132",62290
"40133",62290
"40134",62290
"40135",62290
"40136",62290
"40137",62290
"40138",62290
"40139",62290
"40140",62290
"40141",62290
"40142",62290
"40143",62290
"40144",62290
"40145",62290
"40146",62290
"40147",62290
"40148",62290
"40149",62290
"40150",62290
"40151",62290
"40152",62290
"40153",62290
"40154",62290
"40155",62290
"40156",62290
"40157",62290
"40158",62290
"40159",62290
"40160",62290
"40161",62290
"40162",62290
"40163",62290
"40164",62290
"40165",62290
"40166",62290
"40167",62290
"40168",62290
"40169",62290
"40170",62290
"40171",62290
"40172",62290
"40173",62290
"40174",62290
"40175",62290
"40176",62290
"40177",62290
"40178",62290
"40179",62290
"40180",62290
"40181",62290
"40182",62290
"40183",62290
"40184",62290
"40185",62290
"40186",62290
"40187",62290
"40188",62290
"40189",62290
"40190",62290
"40191",62290
"40192",62290
"40193",62290
"40194",62290
"40195",62290
"40196",62290
"40197",62290
"40198",62290
"40199",62290
"40200",62290
"40201",62290
"40202",62290
"40203",62290
"40204",62290
"40205",62290
"40206",62290
"40207",62290
"40208",62290
"40209",62290
"40210",62290
"40211",62290
"40212",62290
"40213",62290
"40214",62290
"40215",62290
"40216",62290
"40217",62290
"40218",62290
"40219",62290
"40220",62290
"40221",62290
"40222",62290
"40223",62290
"40224",62290
"40225",62290
"40226",62290
"40227",62290
"40228",62290
"40229",62290
"40230",62290
"40231",62290
"40232",62290
"40233",62290
"40234",62290
"40235",62290
"40236",62290
"40237",62290
"40238",62290
"40239",62290
"40240",62290
"40241",62290
"40242",62290
"40243",62290
"40244",62290
"40245",62290
"40246",62290
"40247",62290
"40248",62290
"40249",62290
"40250",62290
"40251",62290
"40252",62290
"40253",62290
"40254",62290
"40255",62290
"40256",62290
"40257",62290
"40258",62290
"40259",62290
"40260",62290
"40261",62290
"40262",62290
"40263",62290
"40264",62290
"40265",62290
"40266",62290
"40267",62290
"40268",62290
"40269",62290
"40270",62290
"40271",62290
"40272",62290
"40273",62290
"40274",62290
"40275",62290
"40276",62290
"40277",62290
"40278",62290
"40279",62290
"40280",62290
"40281",62290
"40282",62290
"40283",62290
"40284",62290
"40285",62290
"40286",62290
"40287",62290
"40288",62290
"40289",62290
"40290",62290
"40291",62290
"40292",62290
"40293",62290
"40294",62290
"40295",62290
"40296",62290
"40297",62290
"40298",62290
"40299",62290
"40300",62290
"40301",62290
"40302",62290
"40303",62290
"40304",62290
"40305",62290
"40306",62290
"40307",62290
"40308",62290
"40309",62290
"40310",62290
"40311",62290
"40312",62290
"40313",62290
"40314",62290
"40315",62290
"40316",62290
"40317",62290
"40318",62290
"40319",62290
"40320",62290
"40321",62290
"40322",62290
"40323",62290
"40324",62290
"40325",62290
"40326",62290
"40327",62290
"40328",62290
"40329",62290
"40330",62290
"40331",62290
"40332",62290
"40333",62290
"40334",62290
"40335",62290
"40336",62290
"40337",62290
"40338",62290
"40339",62290
"40340",62290
"40341",62290
"40342",62290
"40343",62290
"40344",62290
"40345",62290
"40346",62290
"40347",62290
"40348",62290
"40349",62290
"40350",62290
"40351",62290
"40352",62290
"40353",62290
"40354",62290
"40355",62290
"40356",62290
"40357",62290
"40358",62290
"40359",62290
"40360",62290
"40361",62290
"40362",62290
"40363",62290
"40364",62290
"40365",62290
"40366",62290
"40367",62290
"40368",62290
"40369",62290
"40370",62290
"40371",62290
"40372",62290
"40373",62290
"40374",62290
"40375",62290
"40376",62290
"40377",62290
"40378",62290
"40379",62290
"40380",62290
"40381",62290
"40382",62290
"40383",62290
"40384",62290
"40385",62290
"40386",62290
"40387",62290
"40388",62290
"40389",62290
"40390",62290
"40391",62290
"40392",62290
"40393",62290
"40394",62290
"40395",62290
"40396",62290
"40397",62290
"40398",62290
"40399",62290
"40400",62290
"40401",62290
"40402",62290
"40403",62290
"40404",62290
"40405",62290
"40406",62290
"40407",62290
"40408",62290
"40409",62290
"40410",62290
"40411",62290
"40412",62290
"40413",62290
"40414",62290
"40415",62290
"40416",62290
"40417",62290
"40418",62290
"40419",62290
"40420",62290
"40421",62290
"40422",62290
"40423",62290
"40424",62290
"40425",62290
"40426",62290
"40427",62290
"40428",62290
"40429",62290
"40430",62290
"40431",62290
"40432",62290
"40433",62290
"40434",62290
"40435",62290
"40436",62290
"40437",62290
"40438",62290
"40439",62290
"40440",62290
"40441",62290
"40442",62290
"40443",62290
"40444",62290
"40445",62290
"40446",62290
"40447",62290
"40448",62290
"40449",62290
"40450",62290
"40451",62290
"40452",62290
"40453",62290
"40454",62290
"40455",62290
"40456",62290
"40457",62290
"40458",62290
"40459",62290
"40460",62290
"40461",62290
"40462",62290
"40463",62290
"40464",62290
"40465",62290
"40466",62290
"40467",62290
"40468",62290
"40469",62290
"40470",62290
"40471",62290
"40472",62290
"40473",62290
"40474",62290
"40475",62290
"40476",62290
"40477",62290
"40478",62290
"40479",62290
"40480",62290
"40481",62290
"40482",62290
"40483",62290
"40484",62290
"40485",62290
"40486",62290
"40487",62290
"40488",62290
"40489",62290
"40490",62290
"40491",62290
"40492",62290
"40493",62290
"40494",62290
"40495",62290
"40496",62290
"40497",62290
"40498",62290
"40499",62290
"40500",62290
"40501",62290
"40502",62290
"40503",62290
"40504",62290
"40505",62290
"40506",62290
"40507",62290
"40508",62290
"40509",62290
"40510",62290
"40511",62290
"40512",62290
"40513",62290
"40514",62290
"40515",62290
"40516",62290
"40517",62290
"40518",62290
"40519",62290
"40520",62290
"40521",62290
"40522",62290
"40523",62290
"40524",62290
"40525",62290
"40526",62290
"40527",62290
"40528",62290
"40529",62290
"40530",62290
"40531",62290
"40532",62290
"40533",62290
"40534",62290
"40535",62290
"40536",62290
"40537",62290
"40538",62290
"40539",62290
"40540",62290
"40541",62290
"40542",62290
"40543",62290
"40544",62290
"40545",62290
"40546",62290
"40547",62290
"40548",62290
"40549",62290
"40550",62290
"40551",62290
"40552",62290
"40553",62290
"40554",62290
"40555",62290
"40556",62290
"40557",62290
"40558",62290
"40559",62290
"40560",62290
"40561",62290
"40562",62290
"40563",62290
"40564",62290
"40565",62290
"40566",62290
"40567",62290
"40568",62290
"40569",62290
"40570",62290
"40571",62290
"40572",62290
"40573",62290
"40574",62290
"40575",62290
"40576",62290
"40577",62290
"40578",62290
"40579",62290
"40580",62290
"40581",62290
"40582",62290
"40583",62290
"40584",62290
"40585",62290
"40586",62290
"40587",62290
"40588",62290
"40589",62290
"40590",62290
"40591",62290
"40592",62290
"40593",62290
"40594",62290
"40595",62290
"40596",62290
"40597",62290
"40598",62290
"40599",62290
"40600",62290
"40601",62290
"40602",62290
"40603",62290
"40604",62290
"40605",62290
"40606",62290
"40607",62290
"40608",62290
"40609",62290
"40610",62290
"40611",62290
"40612",62290
"40613",62290
"40614",62290
"40615",62290
"40616",62290
"40617",62290
"40618",62290
"40619",62290
"40620",62290
"40621",62290
"40622",62290
"40623",62290
"40624",62290
"40625",62290
"40626",62290
"40627",62290
"40628",62290
"40629",62290
"40630",62290
"40631",62290
"40632",62290
"40633",62290
"40634",62290
"40635",62290
"40636",62290
"40637",62290
"40638",62290
"40639",62290
"40640",62290
"40641",62290
"40642",62290
"40643",62290
"40644",62290
"40645",62290
"40646",62290
"40647",62290
"40648",62290
"40649",62290
"40650",62290
"40651",62290
"40652",62290
"40653",62290
"40654",62290
"40655",62290
"40656",62290
"40657",62290
"40658",62290
"40659",62290
"40660",62290
"40661",62290
"40662",62290
"40663",62290
"40664",62290
"40665",62290
"40666",62290
"40667",62290
"40668",62290
"40669",62290
"40670",62290
"40671",62290
"40672",62290
"40673",62290
"40674",62290
"40675",62290
"40676",62290
"40677",62290
"40678",62290
"40679",62290
"40680",62290
"40681",62290
"40682",62290
"40683",62290
"40684",62290
"40685",62290
"40686",62290
"40687",62290
"40688",62290
"40689",62290
"40690",62290
"40691",62290
"40692",62290
"40693",62290
"40694",62290
"40695",62290
"40696",62290
"40697",62290
"40698",62290
"40699",62290
"40700",62290
"40701",62290
"40702",62290
"40703",62290
"40704",62290
"40705",62290
"40706",62290
"40707",62290
"40708",62290
"40709",62290
"40710",62290
"40711",62290
"40712",62290
"40713",62290
"40714",62290
"40715",62290
"40716",62290
"40717",62290
"40718",62290
"40719",62290
"40720",62290
"40721",62290
"40722",62290
"40723",62290
"40724",62290
"40725",62290
"40726",62290
"40727",62290
"40728",62290
"40729",62290
"40730",62290
"40731",62290
"40732",62290
"40733",62290
"40734",62290
"40735",62290
"40736",62290
"40737",62290
"40738",62290
"40739",62290
"40740",62290
"40741",62290
"40742",62290
"40743",62290
"40744",62290
"40745",62290
"40746",62290
"40747",62290
"40748",62290
"40749",62290
"40750",62290
"40751",62290
"40752",62290
"40753",62290
"40754",62290
"40755",62290
"40756",62290
"40757",62290
"40758",62290
"40759",62290
"40760",62290
"40761",62290
"40762",62290
"40763",62290
"40764",62290
"40765",62290
"40766",62290
"40767",62290
"40768",62290
"40769",62290
"40770",62290
"40771",62290
"40772",62290
"40773",62290
"40774",62290
"40775",62290
"40776",62290
"40777",62290
"40778",62290
"40779",62290
"40780",62290
"40781",62290
"40782",62290
"40783",62290
"40784",62290
"40785",62290
"40786",62290
"40787",62290
"40788",62290
"40789",62290
"40790",62290
"40791",62290
"40792",62290
"40793",62290
"40794",62290
"40795",62290
"40796",62290
"40797",62290
"40798",62290
"40799",62290
"40800",62290
"40801",62290
"40802",62290
"40803",62290
"40804",62290
"40805",62290
"40806",62290
"40807",62290
"40808",62290
"40809",62290
"40810",62290
"40811",62290
"40812",62290
"40813",62290
"40814",62290
"40815",62290
"40816",62290
"40817",62290
"40818",62290
"40819",62290
"40820",62290
"40821",62290
"40822",62290
"40823",62290
"40824",62290
"40825",62290
"40826",62290
"40827",62290
"40828",62290
"40829",62290
"40830",62290
"40831",62290
"40832",62290
"40833",62290
"40834",62290
"40835",62290
"40836",62290
"40837",62290
"40838",62290
"40839",62290
"40840",62290
"40841",62290
"40842",62290
"40843",62290
"40844",62290
"40845",62290
"40846",62290
"40847",62290
"40848",62290
"40849",62290
"40850",62290
"40851",62290
"40852",62290
"40853",62290
"40854",62290
"40855",62290
"40856",62290
"40857",62290
"40858",62290
"40859",62290
"40860",62290
"40861",62290
"40862",62290
"40863",62290
"40864",62290
"40865",62290
"40866",62290
"40867",62290
"40868",62290
"40869",62290
"40870",62290
"40871",62290
"40872",62290
"40873",62290
"40874",62290
"40875",62290
"40876",62290
"40877",62290
"40878",62290
"40879",62290
"40880",62290
"40881",62290
"40882",62290
"40883",62290
"40884",62290
"40885",62290
"40886",62290
"40887",62290
"40888",62290
"40889",62290
"40890",62290
"40891",62290
"40892",62290
"40893",62290
"40894",62290
"40895",62290
"40896",62290
"40897",62290
"40898",62290
"40899",62290
"40900",62290
"40901",62290
"40902",62290
"40903",62290
"40904",62290
"40905",62290
"40906",62290
"40907",62290
"40908",62290
"40909",62290
"40910",62290
"40911",62290
"40912",62290
"40913",62290
"40914",62290
"40915",62290
"40916",62290
"40917",62290
"40918",62290
"40919",62290
"40920",62290
"40921",62290
"40922",62290
"40923",62290
"40924",62290
"40925",62290
"40926",62290
"40927",62290
"40928",62290
"40929",62290
"40930",62290
"40931",62290
"40932",62290
"40933",62290
"40934",62290
"40935",62290
"40936",62290
"40937",62290
"40938",62290
"40939",62290
"40940",62290
"40941",62290
"40942",62290
"40943",62290
"40944",62290
"40945",62290
"40946",62290
"40947",62290
"40948",62290
"40949",62290
"40950",62290
"40951",62290
"40952",62290
"40953",62290
"40954",62290
"40955",62290
